term,term_desc,class,crn,title,building_code,building,official_map_name,room,schedule_days,start_time,end_time,enrolled_students,latitude,longitude,location_scope,coordinate_validation_status,coordinate_notes
202620,Spring 2026,MUS 476 0,20916,Advanced Piano Accompanying,PA,Performing Arts Center,Performing Arts Center,155,Wed,16:00,17:50,4,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 576 0,22291,Accompanying,PA,Performing Arts Center,Performing Arts Center,155,Wed,16:00,17:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214K 0,20769,Applied Instruction: Percussion,PA,Performing Arts Center,Performing Arts Center,024,Wed,17:00,17:50,9,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214K 0,20770,Applied Instruction: Percussion,PA,Performing Arts Center,Performing Arts Center,024,Wed,17:00,17:50,2,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 314K 0,20803,Applied Instruction: Percussion,PA,Performing Arts Center,Performing Arts Center,024,Wed,17:00,17:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 414K 0,20827,Applied Instruction: Percussion,PA,Performing Arts Center,Performing Arts Center,024,Wed,17:00,17:50,1,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 514 0,22051,Individual Instruction: Advanced  Winds and Percussion,PA,Performing Arts Center,Performing Arts Center,OFC,Wed,17:00,17:50,0,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214E 0,20757,Applied Instruction: Saxophone,PA,Performing Arts Center,Performing Arts Center,168,Wed,18:00,18:50,3,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 214E 0,20758,Applied Instruction: Saxophone,PA,Performing Arts Center,Performing Arts Center,168,Wed,18:00,18:50,2,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 272 0,20379,Symphonic Band,PA,Performing Arts Center,Performing Arts Center,155,Wed,18:00,19:50,76,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 272 0,20379,Symphonic Band,PA,Performing Arts Center,Performing Arts Center,024,Wed,18:00,19:50,76,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 262 0,21909,K-12 Classroom Accomp. Ped.,PA,Performing Arts Center,Performing Arts Center,016,WedFri,09:00,09:50,13,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,MUS 282 0,21119,Guitar Ensemble,PA,Performing Arts Center,Performing Arts Center,047,WedFri,16:00,16:50,8,48.737911088267616,-122.48719381874768,main_campus,matched,
202620,Spring 2026,DSCI 205 0,23591,Business Statistics,PH,Parks Hall,Parks Hall,146,Fri,08:30,09:50,30,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,BUS 410 0,23903,Professional &amp; Career Readiness as a College Graduate,PH,Parks Hall,Parks Hall,104,Fri,09:00,09:50,52,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 320 0,20124,Principles of Management Information Systems,PH,Parks Hall,Parks Hall,210B,Fri,12:00,13:20,22,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 320 0,20124,Principles of Management Information Systems,PH,Parks Hall,Parks Hall,210,Fri,12:00,13:20,22,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 401 0,22974,Leadership in Information Systems,PH,Parks Hall,Parks Hall,244,Fri,13:00,13:50,9,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 422 0,22418,Enterprise Systems for Accountants,PH,Parks Hall,Parks Hall,210B,MonWed,08:00,09:50,27,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MPAC 522 0,22423,Seminar in Enterprise Systems for Accountants,PH,Parks Hall,Parks Hall,210B,MonWed,08:00,09:50,0,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,DSCI 205 0,23591,Business Statistics,PH,Parks Hall,Parks Hall,146,MonWed,08:30,09:50,30,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 240 S20,20282,Financial Accounting,PH,Parks Hall,Parks Hall,146,MonWed,10:00,11:50,57,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 321 0,21606,Accounting Information Systems I,PH,Parks Hall,Parks Hall,210,MonWed,10:00,11:50,30,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 321 0,21606,Accounting Information Systems I,PH,Parks Hall,Parks Hall,210B,MonWed,10:00,11:50,30,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 311 0,20534,Money and Banking,PH,Parks Hall,Parks Hall,244,MonWed,10:00,11:50,13,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ENTR 474 0,23896,Leadership &amp; Skills: Age of AI,PH,Parks Hall,Parks Hall,108,MonWed,10:00,11:50,4,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 474 0,23897,Leadership &amp; Skills: Age of AI,PH,Parks Hall,Parks Hall,108,MonWed,10:00,11:50,4,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MKTG 476 S25,22191,Digital Marketing,PH,Parks Hall,Parks Hall,228,MonWed,10:00,11:50,35,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,DSCI 407 0,21215,Predictive Analytics for Business,PH,Parks Hall,Parks Hall,244,MonWed,12:00,13:50,30,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 207 0,20522,Introduction to Macroeconomics,PH,Parks Hall,Parks Hall,228,MonWed,12:00,13:50,50,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,FIN 215 S25,21829,Personal Finance,PH,Parks Hall,Parks Hall,146,MonWed,12:00,13:50,74,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,IBUS 473 0,23464,Exporting and International Export Operations,PH,Parks Hall,Parks Hall,108,MonWed,12:00,13:50,11,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 503 0,23196,Macroeconomics,PH,Parks Hall,Parks Hall,015,MonWed,12:00,13:50,13,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 432 0,22381,Artificial Intelligence in Business,PH,Parks Hall,Parks Hall,047,MonWed,12:00,13:50,25,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ESCI 340 01,20628,Biostatistical Analysis,PH,Parks Hall,Parks Hall,104,MonWed,13:00,14:20,29,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 341 S16,20005,Intermediate Accounting Theory and Practice I,PH,Parks Hall,Parks Hall,244,MonWed,14:00,15:50,34,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 197D 0,23890,Capitalism: Its Origins and Its Future,PH,Parks Hall,Parks Hall,146,MonWed,14:00,15:50,36,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ENTR 446 0,22982,Advanced Entrepreneurship and Innovation Experience,PH,Parks Hall,Parks Hall,108,MonWed,14:00,15:50,10,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 492 0,22904,Entrepreneurial Problems,PH,Parks Hall,Parks Hall,108,MonWed,14:00,15:50,12,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 532 0,21694,Marketing Strategy,PH,Parks Hall,Parks Hall,015,MonWed,15:00,16:50,16,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 207 0,20105,Introduction to Macroeconomics,PH,Parks Hall,Parks Hall,104,MonWed,16:00,17:50,28,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,FIN 455 0,23459,Equity Analysis,PH,Parks Hall,Parks Hall,109,MonWed,16:00,17:50,10,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,OPS 468 0,20702,Global Supply Chain Strategy,PH,Parks Hall,Parks Hall,244,MonWed,16:00,17:50,26,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 271 0,20036,Law and the Business Environment,PH,Parks Hall,Parks Hall,146,MonWed,17:00,18:50,28,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 375 0,21088,Introduction to Econometrics,PH,Parks Hall,Parks Hall,104,MonWedFri,10:00,11:20,20,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 206 0,20836,Introduction to Microeconomics,PH,Parks Hall,Parks Hall,104,MonWedFri,11:30,12:50,55,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 206 0,20133,Introduction to Microeconomics,PH,Parks Hall,Parks Hall,104,MonWedFri,14:30,15:50,47,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 207 0,22319,Introduction to Macroeconomics,PH,Parks Hall,Parks Hall,228,MonWedFri,14:30,15:50,51,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 206 0,20044,Introduction to Microeconomics,PH,Parks Hall,Parks Hall,228,MonWedFri,16:00,17:20,15,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 320 0,20103,Principles of Management Information Systems,PH,Parks Hall,Parks Hall,210B,Thu,12:00,13:20,9,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 320 0,20103,Principles of Management Information Systems,PH,Parks Hall,Parks Hall,210,Thu,12:00,13:20,9,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 598 0,23198,Business Consulting Capstone 1,PH,Parks Hall,Parks Hall,104,Thu,18:00,19:50,20,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 595 0,23197,Competing in a Global Environment,PH,Parks Hall,Parks Hall,104,Thu,20:00,21:50,22,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,BUS 410 0,22190,Professional &amp; Career Readiness as a College Graduate,PH,Parks Hall,Parks Hall,104,Tue,08:00,08:50,58,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,BUS 310 0,22153,Introduction to Professional &amp; Career Readiness,PH,Parks Hall,Parks Hall,104,Tue,09:00,09:50,43,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,BUS 310 0,22154,Introduction to Professional &amp; Career Readiness,PH,Parks Hall,Parks Hall,146,Tue,13:00,13:50,58,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 595 0,23197,Competing in a Global Environment,PH,Parks Hall,Parks Hall,104,Tue,18:00,19:50,22,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 598 0,23198,Business Consulting Capstone 1,PH,Parks Hall,Parks Hall,104,Tue,20:00,21:50,20,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,HRM 322 0,20502,Human Resource Management,PH,Parks Hall,Parks Hall,108,TueThu,08:00,09:50,23,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 342 S17,20006,Intermediate Accounting Theory and Practice II,PH,Parks Hall,Parks Hall,244,TueThu,10:00,11:50,27,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 101 0,22885,Markets and Society,PH,Parks Hall,Parks Hall,146,TueThu,10:00,11:50,103,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 207 0,20049,Introduction to Macroeconomics,PH,Parks Hall,Parks Hall,104,TueThu,10:00,11:50,35,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 541 0,21695,Managerial Finance,PH,Parks Hall,Parks Hall,015,TueThu,10:00,11:50,15,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 319 0,21821,Communication Skills for Managers,PH,Parks Hall,Parks Hall,108,TueThu,10:00,11:50,25,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 421 0,22973,Business Database Development,PH,Parks Hall,Parks Hall,047,TueThu,10:00,11:50,15,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,OPS 463 0,23950,Enterprise Resource Planning Systems,PH,Parks Hall,Parks Hall,228,TueThu,10:00,11:50,13,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 206 0,20837,Introduction to Microeconomics,PH,Parks Hall,Parks Hall,104,TueThu,12:00,13:50,49,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 442 0,22325,Industrial Organization and Public Policy,PH,Parks Hall,Parks Hall,228,TueThu,12:00,13:50,3,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 413 0,20886,Management Consulting Skills,PH,Parks Hall,Parks Hall,108,TueThu,12:00,13:50,19,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,OPS 467 0,21721,Logistics Modeling and Analysis,PH,Parks Hall,Parks Hall,244,TueThu,12:00,13:50,18,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MBA 595 0,21696,Competing in a Global Environment,PH,Parks Hall,Parks Hall,015,TueThu,13:00,14:50,13,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 240 S05,20126,Financial Accounting,PH,Parks Hall,Parks Hall,146,TueThu,14:00,15:50,32,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 331 S14,20128,Cost Management,PH,Parks Hall,Parks Hall,228,TueThu,14:00,15:50,32,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ECON 206 0,20196,Introduction to Microeconomics,PH,Parks Hall,Parks Hall,104,TueThu,14:00,15:50,25,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 313 0,20283,Teamwork Basics,PH,Parks Hall,Parks Hall,108,TueThu,14:00,15:50,26,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MIS 322 0,22972,Business Applications Development,PH,Parks Hall,Parks Hall,210,TueThu,14:00,15:50,12,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,PSY 586 0,20969,Scholarship &amp; Communication 2: Writing Research,PH,Parks Hall,Parks Hall,244,TueThu,14:00,15:20,5,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,ACCT 470 S25,20129,Law of Commercial Transactions,PH,Parks Hall,Parks Hall,244,TueThu,16:00,17:50,20,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,MGMT 271 0,20263,Law and the Business Environment,PH,Parks Hall,Parks Hall,146,TueThu,17:00,18:50,12,48.733502762484584,-122.48672417412726,main_campus,matched,
202620,Spring 2026,CHEM 354 0,23251,Organic Chemistry Laboratory I,SL,SMATE (Science Lecture),Science Lecture Building,130,Fri,14:00,14:50,23,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 354 C50,22645,Organic Chemistry Laboratory I,SL,SMATE (Science Lecture),Science Lecture Building,130,Fri,14:00,14:50,23,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 354 C51,22646,Organic Chemistry Laboratory I,SL,SMATE (Science Lecture),Science Lecture Building,130,Fri,14:00,14:50,23,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 402 0,23538,Seminar in Chemistry &amp; Biochemistry,SL,SMATE (Science Lecture),Science Lecture Building,130,Fri,15:00,16:20,12,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 596 C86,20295,Seminar in Current Chemistry and Biochemistry,SL,SMATE (Science Lecture),Science Lecture Building,130,Fri,15:00,16:20,12,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,MACS 399 0,22095,Intro to Marine and Coastal Science: Speaker Series,SL,SMATE (Science Lecture),Science Lecture Building,140,Mon,14:00,14:50,34,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,MATH 304 0,20876,Linear Algebra,SL,SMATE (Science Lecture),Science Lecture Building,140,MonTueThuFri,12:00,12:50,29,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,MATH 341 0,20034,Probability and Statistical Inference,SL,SMATE (Science Lecture),Science Lecture Building,140,MonTueThuFri,13:00,13:50,22,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 163 C29,21346,General Chemistry III,SL,SMATE (Science Lecture),Science Lecture Building,120,MonTueWedFri,08:00,08:50,30,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 163 C30,21347,General Chemistry III,SL,SMATE (Science Lecture),Science Lecture Building,120,MonTueWedFri,08:00,08:50,32,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 163 C31,21348,General Chemistry III,SL,SMATE (Science Lecture),Science Lecture Building,120,MonTueWedFri,08:00,08:50,31,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 351 C45,20970,Organic Chemistry,SL,SMATE (Science Lecture),Science Lecture Building,150,MonTueWedFri,09:00,09:50,57,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 352 C46,20435,Organic Chemistry,SL,SMATE (Science Lecture),Science Lecture Building,110,MonTueWedFri,09:00,09:50,45,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 353 C48,20055,Organic Chemistry,SL,SMATE (Science Lecture),Science Lecture Building,130,MonTueWedFri,09:00,09:50,37,48.735314656153456,-122.48725235656487,main_campus,matched,
202620,Spring 2026,CHEM 162 C21,21338,General Chemistry II,SL,SMATE (Science Lecture),Science Lecture Building,120,MonTueWedFri,10:00,10:50,24,48.735314656153456,-122.48725235656487,main_campus,matched,
